# [0]           [1]            [2]            [3]            [4]            
# t             max-min        Ey             max(By^2)      pm             
1.359953e+01  3.338573e-01 4.228676e-03  0.000000e+00  0.000000e+00
1.379998e+01  3.281556e-01 4.074903e-03  0.000000e+00  0.000000e+00
1.399834e+01  3.232215e-01 3.885336e-03  0.000000e+00  0.000000e+00
1.419916e+01  3.152278e-01 3.675434e-03  0.000000e+00  0.000000e+00
1.439804e+01  3.088484e-01 3.479670e-03  0.000000e+00  0.000000e+00
1.459940e+01  3.025283e-01 3.303500e-03  0.000000e+00  0.000000e+00
1.479829e+01  2.986924e-01 3.167653e-03  0.000000e+00  0.000000e+00
1.499965e+01  2.961296e-01 3.086151e-03  0.000000e+00  0.000000e+00
1.519867e+01  2.956689e-01 3.077760e-03  0.000000e+00  0.000000e+00
1.539986e+01  2.983794e-01 3.164004e-03  0.000000e+00  0.000000e+00
1.559862e+01  3.030599e-01 3.318058e-03  0.000000e+00  0.000000e+00
1.579970e+01  3.084752e-01 3.507832e-03  0.000000e+00  0.000000e+00
1.599848e+01  3.147047e-01 3.702556e-03  0.000000e+00  0.000000e+00
1.619977e+01  3.223441e-01 3.896266e-03  0.000000e+00  0.000000e+00
1.639868e+01  3.281429e-01 4.056819e-03  0.000000e+00  0.000000e+00
1.659970e+01  3.321662e-01 4.160199e-03  0.000000e+00  0.000000e+00
1.679817e+01  3.341992e-01 4.191699e-03  0.000000e+00  0.000000e+00
1.699907e+01  3.324372e-01 4.140279e-03  0.000000e+00  0.000000e+00
1.719989e+01  3.286825e-01 4.033870e-03  0.000000e+00  0.000000e+00
1.739823e+01  3.232567e-01 3.889737e-03  0.000000e+00  0.000000e+00
1.759882e+01  3.167137e-01 3.715560e-03  0.000000e+00  0.000000e+00
1.779966e+01  3.101806e-01 3.539278e-03  0.000000e+00  0.000000e+00
1.799829e+01  3.037032e-01 3.380563e-03  0.000000e+00  0.000000e+00
1.819977e+01  3.003790e-01 3.264815e-03  0.000000e+00  0.000000e+00
1.839913e+01  2.973664e-01 3.193101e-03  0.000000e+00  0.000000e+00
1.859859e+01  2.966761e-01 3.165993e-03  0.000000e+00  0.000000e+00
1.879784e+01  2.970992e-01 3.192942e-03  0.000000e+00  0.000000e+00
1.899910e+01  3.008580e-01 3.282266e-03  0.000000e+00  0.000000e+00
1.919785e+01  3.071184e-01 3.427978e-03  0.000000e+00  0.000000e+00
1.939877e+01  3.133143e-01 3.605930e-03  0.000000e+00  0.000000e+00
1.959949e+01  3.196681e-01 3.789256e-03  0.000000e+00  0.000000e+00
1.979794e+01  3.250751e-01 3.943541e-03  0.000000e+00  0.000000e+00
1.999884e+01  3.274587e-01 4.054278e-03  0.000000e+00  0.000000e+00
2.000000e+01  3.274682e-01 4.054769e-03  0.000000e+00  0.000000e+00
